# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2015-01-01T00:00:00.0
# Date end (ISO 8601): 2025-01-02T00:00:00.0
# Latitude (positive North, ISO 19115): 46.8000
# Longitude (positive East, ISO 19115): 9.8300
# Altitude (m): 1610.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
# File generated on: 2026-09-04
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2019-03-04T14:00:00.0/2019-03-04T15:00:00.0;558.9600;431.4981;355.6759;75.8222;879.8420;42.7659;0.0000;42.7659;0.0000;1.0000
2019-03-04T15:00:00.0/2019-03-04T16:00:00.0;366.1299;261.6801;199.4112;62.2689;744.2609;32.0727;1.0109;31.0617;5.3316;1.0000
2019-03-04T16:00:00.0/2019-03-04T17:00:00.0;140.6785;79.1112;45.6188;33.4925;362.5134;69.8919;38.4582;31.4337;321.8160;0.6583
2019-03-04T17:00:00.0/2019-03-04T18:00:00.0;0.8891;0.2391;0.0133;0.2258;0.0000;0.2391;0.0133;0.2258;0.0000;0.9500
2019-03-04T18:00:00.0/2019-03-04T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-04T19:00:00.0/2019-03-04T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-04T20:00:00.0/2019-03-04T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-04T21:00:00.0/2019-03-04T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-04T22:00:00.0/2019-03-04T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-04T23:00:00.0/2019-03-05T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-05T00:00:00.0/2019-03-05T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-05T01:00:00.0/2019-03-05T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-05T02:00:00.0/2019-03-05T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-05T03:00:00.0/2019-03-05T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-05T04:00:00.0/2019-03-05T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-05T05:00:00.0/2019-03-05T06:00:00.0;0.0567;0.0140;0.0033;0.0106;0.0000;0.0140;0.0033;0.0106;0.0000;0.9917
2019-03-05T06:00:00.0/2019-03-05T07:00:00.0;126.1251;71.7341;43.6842;28.0499;373.0255;71.7341;43.6842;28.0499;373.0255;0.8417
2019-03-05T07:00:00.0/2019-03-05T08:00:00.0;354.1086;256.3057;198.3830;57.9227;765.5511;256.3057;198.3830;57.9227;765.5511;1.0000
2019-03-05T08:00:00.0/2019-03-05T09:00:00.0;550.6085;433.0276;361.8261;71.2016;907.7264;433.0276;361.8261;71.2016;907.7264;1.0000
2019-03-05T09:00:00.0/2019-03-05T10:00:00.0;702.2455;572.4326;493.7917;78.6409;973.3510;572.4326;493.7917;78.6409;973.3510;1.0000
2019-03-05T10:00:00.0/2019-03-05T11:00:00.0;798.6984;661.1380;577.9942;83.1438;1002.2423;661.1380;577.9942;83.1438;1002.2423;1.0000
2019-03-05T11:00:00.0/2019-03-05T12:00:00.0;833.4081;692.7303;608.1400;84.5904;1010.6999;692.7303;608.1400;84.5904;1010.6999;1.0000
2019-03-05T12:00:00.0/2019-03-05T13:00:00.0;804.0260;664.6693;582.0720;82.5974;1002.6039;664.6693;582.0720;82.5974;1002.6039;1.0000
2019-03-05T13:00:00.0/2019-03-05T14:00:00.0;712.5740;579.5258;502.4292;77.0965;976.0223;579.5258;502.4292;77.0965;976.0223;1.0000
2019-03-05T14:00:00.0/2019-03-05T15:00:00.0;565.3064;444.3716;376.2514;68.1203;919.8355;375.2340;240.0551;135.1789;554.9056;1.0000
2019-03-05T15:00:00.0/2019-03-05T16:00:00.0;372.2837;271.8602;217.7333;54.1269;801.8527;151.5078;14.5023;137.0054;56.4933;1.0000
2019-03-05T16:00:00.0/2019-03-05T17:00:00.0;146.6855;86.9365;58.5388;28.3977;476.2454;15.1623;0.0000;15.1623;0.0000;0.6583
2019-03-05T17:00:00.0/2019-03-05T18:00:00.0;1.4578;0.4227;0.0699;0.3528;0.0000;0.0634;0.0000;0.0634;0.0000;0.9417
2019-03-05T18:00:00.0/2019-03-05T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-05T19:00:00.0/2019-03-05T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-05T20:00:00.0/2019-03-05T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-05T21:00:00.0/2019-03-05T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-05T22:00:00.0/2019-03-05T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-05T23:00:00.0/2019-03-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T00:00:00.0/2019-03-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T01:00:00.0/2019-03-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T02:00:00.0/2019-03-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T03:00:00.0/2019-03-06T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T04:00:00.0/2019-03-06T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T05:00:00.0/2019-03-06T06:00:00.0;0.3541;0.0929;0.0092;0.0836;0.0000;0.0929;0.0092;0.0836;0.0000;0.9750
2019-03-06T06:00:00.0/2019-03-06T07:00:00.0;133.8978;79.2987;53.5738;25.7249;454.3531;79.2987;53.5738;25.7249;454.3531;0.8417
2019-03-06T07:00:00.0/2019-03-06T08:00:00.0;361.8396;265.9038;215.2653;50.6385;814.6573;187.7598;52.5502;135.2096;245.1838;1.0000
2019-03-06T08:00:00.0/2019-03-06T09:00:00.0;558.2355;442.0080;379.5788;62.4293;939.2316;243.5583;103.4050;140.1533;242.4631;1.0000
2019-03-06T09:00:00.0/2019-03-06T10:00:00.0;709.7133;580.4021;510.5786;69.8235;995.4785;234.3622;2.4553;231.9069;4.9373;1.0000
2019-03-06T10:00:00.0/2019-03-06T11:00:00.0;805.9626;668.2325;593.2419;74.9906;1018.9356;302.0168;5.8665;296.1503;9.9622;1.0000
2019-03-06T11:00:00.0/2019-03-06T12:00:00.0;840.4388;699.0547;621.5764;77.4784;1023.8795;286.3778;2.5933;283.7845;4.2765;1.0000
2019-03-06T12:00:00.0/2019-03-06T13:00:00.0;810.8092;669.2267;590.7477;78.4790;1008.4596;254.4751;1.3993;253.0758;2.3481;1.0000
2019-03-06T13:00:00.0/2019-03-06T14:00:00.0;719.1130;581.6354;504.0677;77.5676;969.6371;187.0141;0.4672;186.5469;0.8650;1.0000
2019-03-06T14:00:00.0/2019-03-06T15:00:00.0;571.6216;444.4674;372.2666;72.2009;899.1591;138.2584;0.0569;138.2015;0.1364;1.0000
2019-03-06T15:00:00.0/2019-03-06T16:00:00.0;378.4111;269.7954;208.0025;61.7929;750.6704;128.9392;0.8488;128.0904;3.5780;1.0000
2019-03-06T16:00:00.0/2019-03-06T17:00:00.0;152.6742;85.2874;50.6500;34.6375;386.0465;51.4478;0.1191;51.3287;0.6707;0.6583
2019-03-06T17:00:00.0/2019-03-06T18:00:00.0;2.1908;0.6138;0.0592;0.5545;0.9065;0.3651;0.0000;0.3651;0.0002;0.9250
2019-03-06T18:00:00.0/2019-03-06T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T19:00:00.0/2019-03-06T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T20:00:00.0/2019-03-06T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T21:00:00.0/2019-03-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T22:00:00.0/2019-03-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-06T23:00:00.0/2019-03-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T00:00:00.0/2019-03-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T01:00:00.0/2019-03-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T02:00:00.0/2019-03-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T03:00:00.0/2019-03-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T04:00:00.0/2019-03-07T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T05:00:00.0/2019-03-07T06:00:00.0;0.9002;0.2379;0.0200;0.2179;0.0000;0.2379;0.0200;0.2179;0.0000;0.9583
2019-03-07T06:00:00.0/2019-03-07T07:00:00.0;141.7080;78.5921;47.3468;31.2454;380.9751;78.5921;47.3468;31.2454;380.9751;0.9667
2019-03-07T07:00:00.0/2019-03-07T08:00:00.0;369.5938;259.3330;196.3568;62.9762;725.9125;84.0312;46.1704;37.8608;210.7549;1.0000
2019-03-07T08:00:00.0/2019-03-07T09:00:00.0;565.8712;431.7717;351.9778;79.7940;858.4390;126.4068;74.1462;52.2606;200.6263;1.0000
2019-03-07T09:00:00.0/2019-03-07T10:00:00.0;717.1761;568.8848;481.1753;87.7095;927.6134;51.7032;0.0000;51.7032;0.0000;1.0000
2019-03-07T10:00:00.0/2019-03-07T11:00:00.0;813.2101;657.5313;568.8361;88.6953;967.7206;92.7245;0.0006;92.7239;0.0011;1.0000
2019-03-07T11:00:00.0/2019-03-07T12:00:00.0;847.4434;689.9807;603.9058;86.0748;986.0507;60.4472;0.0000;60.4472;0.0000;1.0000
2019-03-07T12:00:00.0/2019-03-07T13:00:00.0;817.5603;664.1160;582.5868;81.5292;985.9279;63.8046;0.0000;63.8046;0.0000;1.0000
2019-03-07T13:00:00.0/2019-03-07T14:00:00.0;725.6175;582.0153;506.6985;75.3168;965.7541;243.7567;128.7422;115.0144;242.1897;1.0000
2019-03-07T14:00:00.0/2019-03-07T15:00:00.0;577.9037;450.0083;384.0882;65.9202;917.8890;135.0010;59.5713;75.4297;161.7624;1.0000
2019-03-07T15:00:00.0/2019-03-07T16:00:00.0;384.5103;279.7541;226.8401;52.9139;808.7034;88.1302;21.7351;66.3951;65.7370;1.0000
2019-03-07T16:00:00.0/2019-03-07T17:00:00.0;158.6431;94.9063;65.3181;29.5883;504.3157;88.4876;56.3256;32.1619;456.7973;0.6583
2019-03-07T17:00:00.0/2019-03-07T18:00:00.0;3.0462;0.9668;0.2343;0.7325;6.8996;0.9668;0.2343;0.7325;6.8996;0.9167
2019-03-07T18:00:00.0/2019-03-07T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T19:00:00.0/2019-03-07T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T20:00:00.0/2019-03-07T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T21:00:00.0/2019-03-07T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T22:00:00.0/2019-03-07T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-07T23:00:00.0/2019-03-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-08T00:00:00.0/2019-03-08T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-08T01:00:00.0/2019-03-08T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-08T02:00:00.0/2019-03-08T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-08T03:00:00.0/2019-03-08T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-08T04:00:00.0/2019-03-08T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-08T05:00:00.0/2019-03-08T06:00:00.0;1.6988;0.4755;0.0474;0.4281;0.0000;0.4755;0.0474;0.4281;0.0000;0.9417
2019-03-08T06:00:00.0/2019-03-08T07:00:00.0;149.5519;84.8637;51.3962;33.4676;399.9285;84.8637;51.3962;33.4676;399.9285;0.9667
2019-03-08T07:00:00.0/2019-03-08T08:00:00.0;377.3675;270.2382;206.7895;63.4487;748.5225;270.2382;206.7895;63.4487;748.5225;1.0000
2019-03-08T08:00:00.0/2019-03-08T09:00:00.0;573.5120;445.7639;368.6907;77.0732;886.7504;445.7639;368.6907;77.0732;886.7504;1.0000
2019-03-08T09:00:00.0/2019-03-08T10:00:00.0;724.6306;583.9316;499.6284;84.3032;952.9736;583.9316;499.6284;84.3032;952.9736;1.0000
2019-03-08T10:00:00.0/2019-03-08T11:00:00.0;820.4376;671.8844;583.8099;88.0745;984.0058;671.8844;583.8099;88.0745;984.0058;1.0000
2019-03-08T11:00:00.0/2019-03-08T12:00:00.0;854.4191;703.0090;614.4479;88.5611;994.5694;498.9862;344.1639;154.8223;557.1776;1.0000
2019-03-08T12:00:00.0/2019-03-08T13:00:00.0;824.2767;675.0273;588.8022;86.2251;987.7901;165.7771;0.0484;165.7287;0.0822;1.0000
2019-03-08T13:00:00.0/2019-03-08T14:00:00.0;732.0853;590.2422;509.2521;80.9900;961.4649;137.0261;0.0044;137.0217;0.0080;1.0000
2019-03-08T14:00:00.0/2019-03-08T15:00:00.0;584.1506;455.5168;383.4132;72.1037;905.7856;59.0584;0.0000;59.0584;0.0000;1.0000
2019-03-08T15:00:00.0/2019-03-08T16:00:00.0;390.5798;283.5458;225.7523;57.7935;791.8914;35.0594;0.0089;35.0506;0.0427;1.0000
2019-03-08T16:00:00.0/2019-03-08T17:00:00.0;164.5908;97.9975;65.9790;32.0186;493.4646;74.9168;30.4973;44.4194;293.5404;0.7833
2019-03-08T17:00:00.0/2019-03-08T18:00:00.0;4.0281;1.2929;0.3123;0.9806;8.9828;1.2929;0.3123;0.9806;8.9828;0.9167
2019-03-08T18:00:00.0/2019-03-08T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-08T19:00:00.0/2019-03-08T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-08T20:00:00.0/2019-03-08T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-08T21:00:00.0/2019-03-08T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-08T22:00:00.0/2019-03-08T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-08T23:00:00.0/2019-03-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-09T00:00:00.0/2019-03-09T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-09T01:00:00.0/2019-03-09T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-09T02:00:00.0/2019-03-09T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-09T03:00:00.0/2019-03-09T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-09T04:00:00.0/2019-03-09T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-09T05:00:00.0/2019-03-09T06:00:00.0;2.7208;0.7823;0.0781;0.7042;1.8551;0.1402;0.0000;0.1402;0.0000;0.9333
2019-03-09T06:00:00.0/2019-03-09T07:00:00.0;157.4259;87.4447;50.2598;37.1849;375.1098;54.5785;0.3150;54.2635;2.0537;0.9667
2019-03-09T07:00:00.0/2019-03-09T08:00:00.0;385.1569;270.7432;199.8152;70.9280;708.0895;144.2213;3.9224;140.2989;13.3606;1.0000
2019-03-09T08:00:00.0/2019-03-09T09:00:00.0;581.1542;444.5542;356.2137;88.3405;844.9873;127.0892;0.9836;126.1057;2.6723;1.0000
2019-03-09T09:00:00.0/2019-03-09T10:00:00.0;732.0732;581.6451;483.6492;97.9959;912.5826;326.6186;126.9956;199.6230;232.1720;1.0000
2019-03-09T10:00:00.0/2019-03-09T11:00:00.0;827.6420;669.0868;566.5046;102.5822;946.0280;455.0410;258.9032;196.1378;423.5119;1.0000
2019-03-09T11:00:00.0/2019-03-09T12:00:00.0;861.3629;699.8849;596.5726;103.3122;957.3605;699.8849;596.5726;103.3122;957.3605;1.0000
2019-03-09T12:00:00.0/2019-03-09T13:00:00.0;830.9559;671.3326;570.5300;100.8027;948.9315;599.3788;466.7763;132.6025;770.6237;1.0000
2019-03-09T13:00:00.0/2019-03-09T14:00:00.0;738.5140;585.9132;490.9704;94.9428;918.3157;131.3105;0.1488;131.1618;0.2608;1.0000
2019-03-09T14:00:00.0/2019-03-09T15:00:00.0;590.3607;451.2475;366.5528;84.6947;856.1313;91.0605;0.0003;91.0602;0.0006;1.0000
2019-03-09T15:00:00.0/2019-03-09T16:00:00.0;396.6180;280.5275;212.8968;67.6306;734.2504;34.2497;0.0000;34.2497;0.0000;1.0000
2019-03-09T16:00:00.0/2019-03-09T17:00:00.0;170.5160;97.8816;60.6062;37.2753;434.7906;14.8678;0.0000;14.8678;0.0000;0.7833
2019-03-09T17:00:00.0/2019-03-09T18:00:00.0;5.1933;1.6276;0.2913;1.3363;8.9294;0.2712;0.0000;0.2712;0.0000;0.8917
2019-03-09T18:00:00.0/2019-03-09T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-09T19:00:00.0/2019-03-09T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-09T20:00:00.0/2019-03-09T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-09T21:00:00.0/2019-03-09T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-09T22:00:00.0/2019-03-09T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-09T23:00:00.0/2019-03-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T00:00:00.0/2019-03-10T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T01:00:00.0/2019-03-10T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T02:00:00.0/2019-03-10T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T03:00:00.0/2019-03-10T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T04:00:00.0/2019-03-10T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T05:00:00.0/2019-03-10T06:00:00.0;4.0391;1.3715;0.4280;0.9435;11.9614;0.2346;0.0000;0.2346;0.0000;0.9167
2019-03-10T06:00:00.0/2019-03-10T07:00:00.0;165.3262;99.1799;69.1986;29.9812;522.2540;35.1570;0.0043;35.1527;0.0283;0.9667
2019-03-10T07:00:00.0/2019-03-10T08:00:00.0;392.9583;282.7960;226.3997;56.3963;789.5788;91.4549;0.4673;90.9876;1.6970;1.0000
2019-03-10T08:00:00.0/2019-03-10T09:00:00.0;588.7943;453.2058;378.8258;74.3800;887.3499;74.9388;0.0001;74.9387;0.0004;1.0000
2019-03-10T09:00:00.0/2019-03-10T10:00:00.0;739.5005;587.8494;501.2538;86.5955;935.9993;60.5446;0.0000;60.5446;0.0000;1.0000
2019-03-10T10:00:00.0/2019-03-10T11:00:00.0;834.8201;674.2398;580.2792;93.9606;960.2558;135.3801;0.0076;135.3726;0.0126;1.0000
2019-03-10T11:00:00.0/2019-03-10T12:00:00.0;868.2722;704.6351;606.4233;98.2117;964.9268;182.0617;0.1487;181.9129;0.2362;1.0000
2019-03-10T12:00:00.0/2019-03-10T13:00:00.0;837.5955;677.5872;580.8931;96.6942;958.0708;145.0256;0.0276;144.9980;0.0447;1.0000
2019-03-10T13:00:00.0/2019-03-10T14:00:00.0;744.9019;594.9905;505.5661;89.4244;937.1843;302.8099;210.3789;92.4311;408.6143;1.0000
2019-03-10T14:00:00.0/2019-03-10T15:00:00.0;596.5320;462.3151;383.8327;78.4824;887.1866;433.8464;323.6626;110.1838;740.2086;1.0000
2019-03-10T15:00:00.0/2019-03-10T16:00:00.0;402.6233;291.0999;227.6706;63.4293;773.7286;291.0999;227.6706;63.4293;773.7286;0.8750
2019-03-10T16:00:00.0/2019-03-10T17:00:00.0;176.4175;104.7398;67.8277;36.9120;476.3825;104.7398;67.8277;36.9120;476.3825;0.7833
2019-03-10T17:00:00.0/2019-03-10T18:00:00.0;6.4545;2.1413;0.4800;1.6614;13.6433;2.1413;0.4800;1.6614;13.6433;0.8833
2019-03-10T18:00:00.0/2019-03-10T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T19:00:00.0/2019-03-10T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T20:00:00.0/2019-03-10T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T21:00:00.0/2019-03-10T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T22:00:00.0/2019-03-10T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-10T23:00:00.0/2019-03-11T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T00:00:00.0/2019-03-11T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T01:00:00.0/2019-03-11T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T02:00:00.0/2019-03-11T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T03:00:00.0/2019-03-11T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2019-03-11T04:00:00.0/2019-03-11T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
